customer_id,dpd,loan_amount,communication_score,utility_payment_score,sms_response_rate,credit_bureau_score,last_payment_days_ago,channel_preference,preferred_hour,business_vintage_years,annual_turnover,emi_amount,last_repayment_date,overdue_amount,repaid_in_7_days,repaid_in_14_days,repaid_in_30_days,default_risk
34442,15,395312,0.36667592432904816,0.3945428703789713,0.17400081698149406,713,51,Call,15,17,9051295,46736,2025-04-14 09:04:57.578245,24533,1,1,0,0
34443,0,451034,0.5448718615982205,0.09450450792884302,0.1512461584309872,655,39,WhatsApp,12,8,4374197,43439,2025-02-12 09:04:57.578245,141033,1,0,1,0
34444,10,450745,0.7333009976513236,0.6106777603250768,0.35832004845056964,824,37,WhatsApp,10,7,6302795,22083,2025-03-12 09:04:57.578245,64533,0,0,1,0
34445,1,88754,0.11697336611945586,0.5243037153104849,0.07032242510798847,769,44,Email,13,6,9747265,14788,2025-04-10 09:04:57.578245,84490,1,0,0,0
34446,90,147376,0.22670512724562064,0.7749785493829348,0.038565235915320684,688,11,WhatsApp,9,21,3664284,29686,2025-04-07 09:04:57.578245,95998,1,1,1,1
34447,1,390895,0.12024653439046529,0.886151244925024,0.9380106872871072,720,78,SMS,15,19,9739002,26734,2025-02-19 09:04:57.578245,128997,0,0,0,0
34448,15,359321,0.018625660079736983,0.7972545195420302,0.2705061722929465,715,13,WhatsApp,16,20,6264395,15409,2025-03-16 09:04:57.578245,59495,0,0,0,0
34449,5,228420,0.7839378150159512,0.02176804163458579,0.19895594468560385,578,9,SMS,12,8,9452576,16078,2025-03-18 09:04:57.578245,50606,0,0,0,0
34450,15,486479,0.3748382673086972,0.8515967382375255,0.4395468223222041,589,81,WhatsApp,8,20,3716539,4204,2025-05-04 09:04:57.578245,54578,1,0,1,1
34451,1,413931,0.7642281535726445,0.6464371676814367,0.0010815326702774408,326,67,Email,9,16,6083647,8980,2025-04-12 09:04:57.578245,82100,0,0,1,0
34452,1,167277,0.49628695995360117,0.7707606580444333,0.3825897040600963,766,5,SMS,13,15,6544441,48606,2025-05-02 09:04:57.578245,70772,0,0,1,1
34453,30,339900,0.685574513651455,0.11957746490695387,0.5734399739212206,866,13,SMS,16,9,9091260,42797,2025-02-21 09:04:57.578245,44936,1,1,1,0
34454,2,484311,0.49792374447940235,0.575396796903443,0.9694514547368176,679,25,Email,14,10,7983611,33522,2025-04-23 09:04:57.578245,187702,0,0,1,0
34455,2,262332,0.4870755989044906,0.6731887439808864,0.9678138874029919,634,76,WhatsApp,15,7,1613438,5577,2025-04-19 09:04:57.578245,110175,0,0,0,0
34456,30,407700,0.886607227546588,0.8647205649267321,0.014727447289752726,680,33,SMS,17,2,2748259,37618,2025-04-04 09:04:57.578245,48113,0,1,0,1
34457,60,206497,0.6380412419137921,0.37452524252435215,0.20007402260171747,729,51,WhatsApp,19,4,9238762,10167,2025-02-23 09:04:57.578245,127443,1,0,0,1
34458,30,31223,0.11018406537998404,0.9040006992002203,0.38706445150177005,869,38,WhatsApp,19,16,4152316,49553,2025-05-06 09:04:57.578245,117663,1,0,0,0
34459,2,145889,0.5683618573287625,0.8394770010207049,0.32080764578331167,468,34,Email,12,10,9681302,26271,2025-05-02 09:04:57.578245,17332,0,0,0,0
34460,2,322495,0.14012164747228917,0.0760435534387941,0.3581914062663303,889,88,Call,12,8,8422610,37916,2025-03-09 09:04:57.578245,169582,1,0,1,0
34461,30,164572,0.5815497329029048,0.6287549474847578,0.7603807315301891,471,43,Email,18,3,3778749,15592,2025-03-13 09:04:57.578245,40721,0,0,0,1
34462,2,144452,0.660721567903823,0.8400230722847782,0.15226039423771665,886,6,WhatsApp,9,21,7404042,30426,2025-04-29 09:04:57.578245,55020,0,1,1,0
34463,1,242043,0.19347477800998403,0.17759746248455188,0.8798699844196245,747,61,Call,9,16,2875309,13637,2025-02-18 09:04:57.578245,7167,0,0,1,0
34464,30,336185,0.16044114153924294,0.5720878708106845,0.9496647444985302,837,65,WhatsApp,19,15,5474319,25413,2025-04-04 09:04:57.578245,111679,0,0,1,0
34465,2,466972,0.1832598355395767,0.4696908673918959,0.6703364320195829,851,13,WhatsApp,12,22,5372011,19252,2025-04-28 09:04:57.578245,31151,0,0,0,0
34466,10,478351,0.8232596978477715,0.9679366873829671,0.2062273599714446,513,12,SMS,12,13,5875385,18036,2025-03-25 09:04:57.578245,1081,1,1,0,0
34467,30,452200,0.15811407499315655,0.03512387737622924,0.649334205802671,356,87,WhatsApp,13,6,4958696,45229,2025-02-27 09:04:57.578245,138249,0,0,1,0
34468,1,216909,0.780449605479519,0.6989182996709129,0.5775482794604335,802,17,SMS,13,11,923149,39900,2025-04-01 09:04:57.578245,130811,1,1,1,1
34469,60,284231,0.020018425535911488,0.33632115433702026,0.05434552867254727,303,78,SMS,15,16,1969893,23047,2025-02-10 09:04:57.578245,191506,0,1,1,0
34470,1,414009,0.8245744241605563,0.030046194141706617,0.6217378811085958,648,55,Email,16,23,5050154,8429,2025-03-15 09:04:57.578245,130297,0,0,1,0
34471,5,14601,0.2432476889248829,0.7048535448208335,0.7931772640945849,494,86,SMS,14,20,3738910,5874,2025-04-13 09:04:57.578245,45381,1,0,1,0
34472,5,464591,0.18839394486063576,0.06495943700009399,0.3462080804055455,825,21,Call,16,20,3895227,22740,2025-03-23 09:04:57.578245,103782,0,1,0,0
34473,60,114125,0.6308307109349519,0.48066083186805386,0.7532236541732187,734,37,Email,17,20,7554894,44421,2025-05-01 09:04:57.578245,176413,0,1,1,0
34474,0,155021,0.8723786506382897,0.18376213848008538,0.5408876600972378,808,68,Call,15,21,4211358,42777,2025-03-06 09:04:57.578245,168131,1,1,1,0
34475,90,71069,0.7163854254857968,0.6118232398423028,0.8989280597862317,462,83,Email,14,14,5098528,42954,2025-03-28 09:04:57.578245,17097,1,1,0,0
34476,15,410976,0.5605936370052843,0.4776982400205816,0.979303895950685,769,40,WhatsApp,12,19,7232705,14578,2025-04-11 09:04:57.578245,69653,1,0,0,0
34477,5,315957,0.23964500145771028,0.8956337075917553,0.12390571524670257,542,43,SMS,15,24,4639027,42718,2025-04-24 09:04:57.578245,135607,1,0,0,0
34478,15,443878,0.4086871746263486,0.15883029830537299,0.43897887951528625,627,6,Email,15,16,6294113,19986,2025-03-13 09:04:57.578245,165525,0,1,1,0
34479,15,364100,0.857676909478525,0.4853084056730099,0.8132305440220209,342,27,Email,19,4,2429608,10445,2025-03-13 09:04:57.578245,18039,1,0,1,0
34480,90,84778,0.7982432261298982,0.3092612936020963,0.8686949037631774,391,21,Call,15,20,133727,48323,2025-04-30 09:04:57.578245,143192,1,0,0,0
34481,5,244601,0.22184280222261932,0.8833952381320808,0.5130226096388729,327,42,WhatsApp,14,7,8351713,16542,2025-05-05 09:04:57.578245,167583,0,0,1,0
34482,60,6341,0.8769871360636634,0.8356762944188966,0.4318111104338628,437,68,Email,15,24,7725962,15037,2025-04-07 09:04:57.578245,112951,0,0,1,0
34483,0,458188,0.23977348366717288,0.28731909268553013,0.4428860273093512,860,71,Email,12,18,3089078,38821,2025-02-20 09:04:57.578245,64361,0,0,1,0
34484,15,235997,0.982861053930127,0.9583031824225338,0.008657614337860053,560,79,Email,11,16,4568542,34333,2025-02-13 09:04:57.578245,42766,0,1,1,0
34485,10,425408,0.7435461235059798,0.8109111550597461,0.26102303786584313,858,16,WhatsApp,16,17,845038,41343,2025-02-19 09:04:57.578245,33687,0,0,0,0
34486,2,221687,0.7085416618760303,0.8240295660445337,0.4525493747812096,402,24,Email,17,6,8139387,42552,2025-03-31 09:04:57.578245,197898,0,1,1,0
34487,5,224800,0.5836207654583602,0.3028111971926105,0.3040952131292236,805,34,Call,12,23,5170216,45718,2025-04-13 09:04:57.578245,72561,0,0,1,0
34488,60,401753,0.8557833955085904,0.8867391283282906,0.7707638133419452,734,36,Email,8,14,6680805,28666,2025-03-28 09:04:57.578245,149670,0,0,1,0
34489,1,223952,0.8834693132656007,0.4712080000123634,0.8749742733918339,490,44,Call,8,12,1354443,44922,2025-05-01 09:04:57.578245,91025,1,0,0,0
34490,60,130080,0.2545558411607819,0.36955693988600646,0.2462918711250146,855,3,Call,14,3,4427168,32426,2025-04-14 09:04:57.578245,165815,0,0,0,1
34491,30,28413,0.7919813404427118,0.21200279004033007,0.9485384106891337,667,86,Call,17,11,6618652,12892,2025-05-03 09:04:57.578245,171721,0,0,1,1
34492,0,300584,0.16535959194288652,0.9701724231430212,0.7490525346533817,793,80,SMS,13,17,144313,14167,2025-03-06 09:04:57.578245,3913,0,0,1,1
34493,1,218354,0.3947436929667837,0.967249223401737,0.3948526597156373,744,69,SMS,11,7,1391497,13592,2025-05-06 09:04:57.578245,77752,0,1,0,0
34494,30,401295,0.914893390291584,0.49664382051919875,0.7676518297346824,573,48,Call,9,8,6665203,45064,2025-04-30 09:04:57.578245,81138,1,1,1,0
34495,2,170223,0.3047003633760691,0.9804569927903641,0.37100076268907045,370,80,SMS,17,1,9586896,22339,2025-03-11 09:04:57.578245,15317,0,0,0,0
34496,1,455167,0.4317649946408647,0.8642151733448388,0.3069931267899194,527,24,Call,9,19,1511967,27091,2025-03-25 09:04:57.578245,18029,1,0,1,0
34497,0,390164,0.42091107638135783,0.10134169733302478,0.8523598708413737,728,7,Email,15,16,1869067,20224,2025-04-22 09:04:57.578245,119122,1,0,1,0
34498,30,453828,0.5706162375109873,0.7438609349267123,0.019074389867098085,888,28,WhatsApp,16,15,2775847,11630,2025-02-20 09:04:57.578245,199584,0,1,0,0
34499,2,429327,0.8341497636938668,0.9000876454565607,0.05185811423816655,337,23,Email,8,22,4213154,12447,2025-02-27 09:04:57.578245,12011,0,0,1,0
34500,15,40055,0.5470802793357241,0.48556229979516186,0.4369583207605833,451,15,Email,17,12,546378,10106,2025-03-02 09:04:57.578245,41125,0,0,0,0
34501,60,116097,0.9392767686888939,0.8040711608469356,0.5317284971398106,869,75,Email,15,7,5814192,40936,2025-04-05 09:04:57.578245,54777,0,0,1,1
34502,15,71164,0.8747328165940466,0.1735642569829845,0.6204852336570489,559,20,Call,15,18,8671590,46276,2025-02-23 09:04:57.578245,173761,1,1,1,0
34503,30,104953,0.6134452606009421,0.9298022967825156,0.18886491654962234,472,88,WhatsApp,15,12,9901403,6815,2025-03-13 09:04:57.578245,98474,1,0,1,0
34504,15,261872,0.4319555043202854,0.8445792304313675,0.4360217978668841,863,14,Call,19,21,577579,9043,2025-03-31 09:04:57.578245,61996,0,1,0,0
34505,30,99234,0.3247481522586496,0.2340492242251615,0.5255194795294116,725,17,Call,16,3,3936352,32804,2025-03-27 09:04:57.578245,26598,1,0,0,0
34506,10,405693,0.6122797169116374,0.09266082179333979,0.6477646951047631,654,24,WhatsApp,19,19,2811603,11209,2025-02-13 09:04:57.578245,175297,1,1,1,0
34507,90,298762,0.8084675798838868,0.44113657458167943,0.21113043760804617,631,21,Email,9,19,6573512,25668,2025-04-26 09:04:57.578245,105006,1,1,1,0
34508,2,331432,0.5055681597857817,0.5854561226916332,0.5550821370237242,422,26,WhatsApp,9,17,7647065,36922,2025-02-28 09:04:57.578245,33720,0,0,0,0
34509,15,299622,0.8811245657738204,0.34205268570472824,0.12046408319349067,707,16,Email,10,23,9130066,45675,2025-03-17 09:04:57.578245,126123,0,0,0,1
34510,90,291875,0.2875346443809199,0.29941298680312856,0.8128944178650594,643,61,Email,17,3,386768,39928,2025-04-07 09:04:57.578245,180924,1,1,1,0
34511,0,222300,0.8597573933411601,0.007826315154160102,0.2415778194567585,813,15,Call,12,16,1884161,23623,2025-03-23 09:04:57.578245,196278,1,0,1,0
34512,10,359483,0.6638289839582135,0.002265543086968136,0.959655444007118,711,45,WhatsApp,8,8,8416135,20260,2025-04-09 09:04:57.578245,45036,0,0,1,0
34513,5,40612,0.2916276205061272,0.14906765806242117,0.845005769492708,583,82,SMS,9,8,5568135,41046,2025-03-11 09:04:57.578245,105622,1,0,0,0
34514,90,310244,0.4142910130291523,0.7532576597836239,0.36819537522047596,476,63,Call,8,24,2117420,10458,2025-02-24 09:04:57.578245,56368,0,0,1,0
34515,0,41028,0.038345295147925396,0.9046156178732379,0.9151692856102732,393,7,SMS,14,22,1784309,45696,2025-02-08 09:04:57.578245,163255,0,0,1,0
34516,5,335995,0.9150807053536365,0.12880736038712703,0.37039399752341284,343,85,Call,15,24,2023294,31360,2025-03-15 09:04:57.578245,86094,1,0,1,0
34517,0,102084,0.7683667847814656,0.7145135259376598,0.237457965649306,540,54,Call,15,20,3955692,23182,2025-02-17 09:04:57.578245,50874,1,0,0,0
34518,2,99869,0.6097119817205857,0.2517132180835917,0.7892204828225947,355,33,WhatsApp,8,2,6145810,22048,2025-05-04 09:04:57.578245,197505,0,0,0,0
34519,5,139855,0.971194699633336,0.13626348781424624,0.7569899757058661,692,47,WhatsApp,15,15,9452529,37919,2025-03-02 09:04:57.578245,77675,0,1,1,0
34520,0,115392,0.9218915288886966,0.39628833172812405,0.29227427906991577,553,12,Call,17,4,7876750,39337,2025-02-16 09:04:57.578245,98632,1,0,1,0
34521,10,357300,0.9166512802602835,0.7522989712871134,0.004637179406639991,748,43,Call,17,8,8876080,25867,2025-03-09 09:04:57.578245,64271,0,0,0,0
34522,15,349656,0.30384399106566773,0.5461839883158605,0.7885164514984673,318,71,WhatsApp,9,13,6802090,34705,2025-02-16 09:04:57.578245,12714,1,0,1,0
34523,0,28254,0.226750950162112,0.14193953206314913,0.7156569418228819,711,38,Email,11,4,275873,3316,2025-04-30 09:04:57.578245,161746,0,1,1,0
34524,5,64110,0.74368716266835,0.14384882218370287,0.33562799842113267,631,54,Call,15,14,425980,13384,2025-03-29 09:04:57.578245,29904,1,1,1,0
34525,5,263589,0.32650800393346413,0.2938010459614868,0.929344603518956,524,49,WhatsApp,17,20,964942,18024,2025-04-24 09:04:57.578245,184669,0,0,1,1
34526,0,334678,0.27199463168637084,0.6637667500627693,0.6314013741169356,332,34,Email,16,5,155736,37794,2025-02-23 09:04:57.578245,90822,1,1,0,0
34527,1,123925,0.25253049659993343,0.2991857707704535,0.8875004987533346,380,72,WhatsApp,14,17,7047318,47835,2025-04-06 09:04:57.578245,86568,0,0,0,0
34528,10,61024,0.06920225271519997,0.10571113962499867,0.7325699271771008,552,15,SMS,13,8,2287344,35940,2025-03-12 09:04:57.578245,111024,0,0,0,0
34529,1,227543,0.7246114549839854,0.6015440103287777,0.6192413751461487,415,82,Email,8,4,3445260,10007,2025-02-17 09:04:57.578245,145694,0,1,0,1
34530,2,434040,0.008321257860674613,0.9878245778733092,0.9019036058779082,788,75,Email,16,5,8684397,11509,2025-03-19 09:04:57.578245,83526,0,0,0,0
34531,90,342839,0.5646790942609258,0.7376264331978609,0.6082859722403459,832,69,Call,10,21,7099873,28757,2025-02-18 09:04:57.578245,159360,1,0,1,1
34532,10,485401,0.26667833949109476,0.5236549565687736,0.17519028350677734,357,24,SMS,9,6,1315129,37242,2025-02-10 09:04:57.578245,167797,0,0,0,0
34533,0,180775,0.6678340591317686,0.13727802740989836,0.8605758259550496,853,46,WhatsApp,16,3,9652522,4682,2025-05-03 09:04:57.578245,2994,1,0,0,0
34534,10,345845,0.9451750086868799,0.9281591797225289,0.8548000286796865,442,15,Call,14,8,7334703,41010,2025-02-16 09:04:57.578245,122072,0,1,1,0
34535,2,63533,0.6910944479499437,0.6018649272698422,0.46225214673942505,810,10,WhatsApp,14,7,2515641,13424,2025-04-09 09:04:57.578245,174391,1,1,1,0
34536,0,374267,0.3783554727607591,0.006805489538138532,0.016526680835385665,829,52,Email,11,5,5302690,10781,2025-04-01 09:04:57.578245,133593,0,0,1,0
34537,2,426940,0.1781714643143758,0.2052400550959108,0.7033472510462644,366,85,Email,12,10,5596150,15913,2025-02-28 09:04:57.578245,133463,0,1,0,0
34538,15,447510,0.3390047433903235,0.2004136319343678,0.02461180315447642,549,39,WhatsApp,18,9,527758,17462,2025-02-16 09:04:57.578245,139860,0,0,0,0
34539,10,258860,0.4588178567372414,0.5031815900899659,0.7963771009307793,588,60,WhatsApp,12,2,1895951,16464,2025-04-15 09:04:57.578245,199139,1,0,0,0
34540,0,66305,0.8809249585873442,0.0016037547295079113,0.45011693081671555,533,13,Call,13,7,5535027,45607,2025-03-02 09:04:57.578245,182758,0,1,1,0
34541,1,424632,0.9770639571412192,0.2508646845348703,0.8007659148392372,836,77,Email,11,22,5312369,19635,2025-04-11 09:04:57.578245,17563,0,0,1,0
34542,10,129960,0.9273957206131137,0.3014516847216475,0.251217991891483,646,72,WhatsApp,11,17,4754729,13464,2025-04-29 09:04:57.578245,172793,0,1,0,0
34543,90,377492,0.5006443190778425,0.09374078379979744,0.4100575381976851,776,38,Email,11,22,5663099,24987,2025-03-19 09:04:57.578245,97083,0,0,1,0
34544,10,426574,0.4716837914962073,0.985496765378933,0.328810975926599,602,8,Email,15,8,2152909,4401,2025-04-27 09:04:57.578245,189475,0,0,0,0
34545,10,175687,0.27178985650149334,0.7345838731741523,0.4201506998306168,419,77,Email,18,24,2890682,6196,2025-03-03 09:04:57.578245,188954,1,1,0,1
34546,0,346138,0.38008568862408143,0.6762918292636657,0.41222319126396045,430,35,Call,15,3,7200618,42353,2025-04-05 09:04:57.578245,7125,0,0,1,0
34547,10,383452,0.9173592985726712,0.6479163212337495,0.7526905422722137,742,39,Email,9,2,4181151,3477,2025-04-18 09:04:57.578245,115954,0,1,1,0
34548,60,380351,0.8615534686691035,0.9113818141424224,0.9528846370428466,729,65,Email,13,12,1301090,6587,2025-03-24 09:04:57.578245,53224,0,1,0,0
34549,90,323756,0.14704707772863013,0.6936766395610072,0.7430674117047751,644,89,Email,17,6,7170032,7553,2025-04-16 09:04:57.578245,157246,0,1,0,0
34550,2,106945,0.3546540901838027,0.6754282092892069,0.5919427090386369,329,33,WhatsApp,11,3,7434932,17646,2025-04-04 09:04:57.578245,167032,0,0,0,0
34551,5,236432,0.5807184740804293,0.19908430750672923,0.42807784492675405,404,7,Email,12,6,5866262,42002,2025-03-11 09:04:57.578245,110211,0,0,1,0
34552,30,181259,0.11163976821732446,0.6332649642733815,0.990773003378793,468,7,Call,19,6,5574037,17546,2025-03-20 09:04:57.578245,110632,0,1,0,1
34553,30,136038,0.35186813301061726,0.3533203388765025,0.12994621742813073,750,68,WhatsApp,17,2,8793634,15090,2025-03-25 09:04:57.578245,13561,1,1,1,0
34554,0,290254,0.5848134524573141,0.971089144660012,0.6565338390416845,771,32,Call,9,17,4942784,34484,2025-02-14 09:04:57.578245,66497,0,1,0,0
34555,15,310036,0.45165446180373825,0.7115260409824349,0.2691108738708301,576,19,WhatsApp,11,24,3607504,46818,2025-02-09 09:04:57.578245,156802,0,1,1,0
34556,90,155718,0.8640901712227901,0.10007772494601896,0.7313480164744913,616,87,Email,16,4,3631659,6485,2025-04-25 09:04:57.578245,45693,0,0,0,1
34557,10,85999,0.5943352641060218,0.17302845646102316,0.27908561103960583,464,59,Call,14,14,1602411,4451,2025-02-16 09:04:57.578245,174298,0,1,1,0
34558,60,412798,0.6711654427318584,0.43176006726904836,0.1713183205199904,570,31,Call,10,12,4265618,45560,2025-04-11 09:04:57.578245,121603,0,1,1,1
34559,90,242374,0.5274535610791222,0.012956020844971494,0.6212014711570656,322,40,SMS,19,24,3754010,23858,2025-03-05 09:04:57.578245,34313,0,0,0,1
34560,2,311236,0.308719816135948,0.5844286396699976,0.9157790916082865,894,40,Call,17,4,2641806,5814,2025-04-28 09:04:57.578245,156558,0,0,0,0
34561,0,60715,0.5935139945190514,0.4733490268670578,0.4105411598566968,346,19,Call,17,5,2981734,41755,2025-02-24 09:04:57.578245,3349,1,0,0,0
34562,1,25743,0.9979599740345456,0.09467571015235055,0.420756371622235,504,78,SMS,9,2,7663954,41082,2025-03-29 09:04:57.578245,127574,0,1,0,0
34563,10,480737,0.20065145323507805,0.5768804380012297,0.6499089517101563,528,26,Email,19,7,5158110,17148,2025-02-26 09:04:57.578245,25660,1,0,0,0
34564,30,197282,0.7237399411151443,0.6774144315479165,0.7038219520410822,634,11,WhatsApp,16,10,5147332,8217,2025-04-11 09:04:57.578245,140398,0,0,0,0
34565,15,420215,0.7120387634965085,0.7770703178451919,0.24944413703346036,625,49,Email,8,11,4321232,44865,2025-02-11 09:04:57.578245,156816,0,0,1,1
34566,5,52001,0.7803082854376217,0.8163167308998024,0.7235151386696699,435,64,WhatsApp,13,19,9864730,18326,2025-03-27 09:04:57.578245,127557,1,0,1,0
34567,90,333748,0.43754335379260445,0.6295980235686685,0.4801302392215574,334,0,SMS,13,11,5496679,47919,2025-03-07 09:04:57.578245,60696,0,0,1,0
34568,5,289585,0.0107311786512847,0.3805713009785795,0.9246905124199111,326,76,SMS,18,21,7086882,36639,2025-04-13 09:04:57.578245,12002,0,1,0,1
34569,2,337045,0.9041252694172583,0.09019805331972686,0.3677820440299876,861,40,WhatsApp,18,9,1003962,34494,2025-04-11 09:04:57.578245,98420,1,0,0,0
34570,10,263515,0.25791222258466995,0.7361610427517186,0.37589230260254203,768,67,Email,13,9,8656471,49813,2025-05-02 09:04:57.578245,191378,1,1,1,0
34571,5,23281,0.4009968749654521,0.25633986713422896,0.9892356087430143,378,11,Call,10,15,1769644,2576,2025-03-10 09:04:57.578245,180351,1,0,0,0
34572,1,145780,0.8305333496474993,0.48582961780058975,0.8285736856488632,499,42,WhatsApp,15,1,8038589,4192,2025-02-27 09:04:57.578245,60898,1,1,1,1
34573,2,232291,0.8719455742543569,0.775869687034436,0.04967808772817117,760,84,SMS,15,5,3896472,33354,2025-04-14 09:04:57.578245,87112,0,1,0,1
34574,30,331215,0.6878599575099887,0.5425446814840362,0.42540174438278333,504,42,Email,12,19,8643228,39484,2025-05-06 09:04:57.578245,148717,0,1,1,0
34575,1,122111,0.4397221777667061,0.9083706278278882,0.8813110501402728,460,22,WhatsApp,14,24,4388391,20922,2025-02-14 09:04:57.578245,152750,0,0,0,0
34576,0,443835,0.6446499588837592,0.9940453506099248,0.865086442046552,310,67,Email,17,18,2407421,23907,2025-03-15 09:04:57.578245,197787,0,1,1,0
34577,1,416588,0.4316281652197964,0.122686469129489,0.4981891343503847,869,23,Call,13,18,2216493,13968,2025-04-16 09:04:57.578245,28398,0,1,1,1
34578,60,26172,0.20521549225671787,0.6488256696883269,0.9006998346407697,339,2,Email,9,23,7802791,49928,2025-04-14 09:04:57.578245,11390,0,0,1,0
34579,60,451258,0.3379876638911369,0.06691595096827208,0.1806993353119727,663,33,Email,19,22,9315962,23632,2025-02-12 09:04:57.578245,65115,0,0,1,0
34580,1,373588,0.6041920138419046,0.09352539245673741,0.7504837539716858,822,57,Email,19,11,3879684,36819,2025-04-12 09:04:57.578245,123080,0,0,1,0
34581,15,210953,0.08575458580365636,0.42083485556802325,0.5972914685674912,606,12,Email,12,8,7250691,38358,2025-04-24 09:04:57.578245,59988,1,1,0,0
34582,30,440759,0.021228922196936284,0.593007411697247,0.432519758194581,525,59,SMS,10,22,1898244,29328,2025-02-17 09:04:57.578245,73933,0,1,1,1
34583,0,470840,0.004716393027103916,0.9699589433548459,0.033115986750448356,775,45,WhatsApp,19,10,8038526,17847,2025-03-08 09:04:57.578245,31518,0,0,1,0
34584,30,462402,0.11215795874483858,0.7518715078355624,0.07354341828748745,642,41,Call,14,8,8513902,21685,2025-04-11 09:04:57.578245,64890,0,1,1,1
34585,60,367575,0.13712190744472086,0.36958432934365415,0.43451420290409426,645,4,SMS,8,22,8605876,43601,2025-02-18 09:04:57.578245,100886,0,1,0,0
34586,90,474128,0.6760046746948485,0.22606035704832095,0.25782735257599243,397,12,Email,8,13,8147605,38801,2025-02-27 09:04:57.578245,89223,1,1,1,1
34587,60,52718,0.4046777771699638,0.530480957989373,0.8464131928618033,882,60,SMS,15,7,8433765,25731,2025-03-19 09:04:57.578245,57459,0,0,1,0
34588,2,463753,0.04468148892424151,0.8239742654804878,0.6890612382546792,356,49,Email,13,6,3636927,20108,2025-03-19 09:04:57.578245,106071,1,0,0,0
34589,60,336850,0.18874208199125542,0.024804164453946398,0.9898715473911228,899,45,Call,14,19,4435551,47092,2025-03-09 09:04:57.578245,195067,0,0,0,1
34590,2,239455,0.51219321258938,0.2841479211141078,0.9078525201771299,301,8,Email,16,19,1608143,13199,2025-02-26 09:04:57.578245,130551,0,0,0,0
34591,15,362290,0.6211846722067864,0.20920234171583652,0.6811187489395618,392,88,SMS,14,23,7978201,48847,2025-03-14 09:04:57.578245,8441,0,0,0,1
34592,5,354404,0.98567427756448,0.6216663278164924,0.2859155480405292,481,64,Call,16,8,9807377,34207,2025-04-13 09:04:57.578245,56773,1,0,1,0
34593,30,416405,0.5188066612958554,0.46799244614715885,0.7658278849837197,441,77,Call,11,1,4430263,14934,2025-04-27 09:04:57.578245,11157,0,1,0,0
34594,60,147319,0.11896896739567375,0.5475024478623145,0.6172039961481649,620,51,SMS,14,20,2393258,27986,2025-04-23 09:04:57.578245,113703,0,0,0,0
34595,15,234287,0.6475776747306573,0.41059111491564204,0.8388582205091519,776,23,WhatsApp,17,21,4536535,16103,2025-02-22 09:04:57.578245,85759,1,1,0,0
34596,5,381758,0.606288128927601,0.4422661661687176,0.7853736057237171,332,4,WhatsApp,15,24,1295897,29975,2025-04-13 09:04:57.578245,96093,1,0,0,0
34597,60,208003,0.3428511121645267,0.5389807247766829,0.48068188431648384,808,52,WhatsApp,13,4,3743023,16274,2025-02-19 09:04:57.578245,116468,0,1,0,0
34598,30,109917,0.6587670005908614,0.6182875858975054,0.2475009390412075,837,47,SMS,15,16,9947079,19282,2025-03-21 09:04:57.578245,62118,0,1,0,0
34599,60,78006,0.9297783411526528,0.5187749173425439,0.16361384390000322,633,14,WhatsApp,13,17,415692,8940,2025-04-18 09:04:57.578245,36670,0,0,1,0
34600,30,131319,0.01995293524471875,0.702606633999606,0.9600648631074774,357,33,Email,12,5,1259176,9804,2025-03-13 09:04:57.578245,175983,1,1,0,0
34601,2,309033,0.20663464507732143,0.060256230095171226,0.2037285887005763,781,88,WhatsApp,14,21,9762796,36975,2025-05-01 09:04:57.578245,121940,0,1,0,0
34602,2,277766,0.11841547697949484,0.47742810843969086,0.9791589483142837,415,38,SMS,8,2,6389108,41534,2025-03-27 09:04:57.578245,10847,0,0,0,0
34603,90,382727,0.7053190310349605,0.47654402526201345,0.44711933577083873,809,21,SMS,17,3,5681559,8313,2025-03-20 09:04:57.578245,123887,0,0,1,0
34604,30,232491,0.6611355029769936,0.08660447206391952,0.6854194510511536,389,53,Email,12,19,2189404,44254,2025-03-28 09:04:57.578245,67586,0,0,0,0
34605,0,237480,0.09368123860331246,0.5586839266642488,0.2593332490054616,410,89,Email,8,1,7882222,42138,2025-05-01 09:04:57.578245,171967,0,0,0,1
34606,2,301294,0.13548273693377777,0.8815383088681433,0.8034336026673635,811,69,WhatsApp,19,13,3563894,11326,2025-03-06 09:04:57.578245,65052,0,0,0,0
34607,0,184390,0.8521674776371035,0.7601957117872958,0.7576857836701232,893,39,Call,16,24,8272508,2233,2025-04-20 09:04:57.578245,13562,0,0,0,0
34608,15,419442,0.5925078376281454,0.2299758243589738,0.450337984369092,495,62,Email,18,12,6481897,31776,2025-04-21 09:04:57.578245,175414,1,1,1,0
34609,1,107417,0.5103461724996892,0.06939985656958614,0.5906972336115677,759,61,Call,13,18,8588028,46500,2025-02-19 09:04:57.578245,83595,0,0,1,0
34610,30,114973,0.526269147726401,0.9080106769201525,0.040221318524647165,689,13,SMS,18,17,4621985,45339,2025-02-23 09:04:57.578245,31196,0,0,1,0
34611,60,234592,0.165321684441467,0.9332930894676782,0.2043717478849736,325,73,WhatsApp,15,15,9378415,41110,2025-03-05 09:04:57.578245,133617,0,0,1,0
34612,15,481516,0.39786794699354144,0.14939597906594726,0.9041842689081983,326,9,SMS,16,8,4126555,13532,2025-04-28 09:04:57.578245,65356,0,0,0,0
